279	279	1	9763	820		2176594
279	558	2				
279	837	3				
279	1116	4				
279	1395	5				
279	1674	6				
279	1953	7				
279	2232	8				
279	2511	9				
279	2790	10				
279	3069	11				
279	3348	12				
279	3627	13				
279	3906	14				
279	4185	15				
279	4464	16				
279	4743	17				
279	5022	18				
279	5301	19				
279	5580	20				
279	5859	21				
279	6138	22				
279	6417	23				
279	6696	24				
279	6975	25				
279	7254	26				
279	7533	27				
279	7812	28				
279	8091	29				
279	8370	30				
279	8649	31				
279	8928	32				
279	9207	33				
279	9486	34				
279	9765	35				
279	10044	36				
279	10323	37				
279	10602	38				
279	10881	39				
279	11160	40				
279	11439	41				
279	11718	42				
279	11997	43				
279	12276	44				
279	12555	45				
279	12834	46				
279	13113	47				
279	13392	48				
279	13671	49				
279	13950	50				
279	14229	51				
279	14508	52				
279	14787	53				
279	15066	54				
279	15345	55				
279	15624	56				
279	15903	57				
279	16182	58				
279	16461	59				
279	16740	60				
279	17019	61				
279	17298	62				
279	17577	63				
279	17856	64				
279	18135	65				
279	18414	66				
279	18693	67				
279	18972	68				
279	19251	69				
279	19530	70				
279	19809	71				
279	20088	72				
279	20367	73				
279	20646	74				
279	20925	75				
279	21204	76				
279	21483	77				
279	21762	78				
279	22041	79				
279	22320	80				
279	22599	81				
279	22878	82				
279	23157	83				
279	23436	84				
279	23715	85				
279	23994	86				
279	24273	87				
279	24552	88				
279	24831	89				
279	25110	90				
279	25389	91				
279	25668	92				
279	25947	93				
279	26226	94				
279	26505	95				
279	26784	96				
279	27063	97				
279	27342	98				
279	27621	99				
279	27900	100				
279	28179	101				
279	28458	102				
279	28737	103				
279	29016	104				
279	29295	105				
279	29574	106				
279	29853	107				
279	30132	108				
279	30411	109				
279	30690	110				
279	30969	111				
279	31248	112				
279	31527	113				
279	31806	114				
279	32085	115				
279	32364	116				
279	32643	117				
279	32922	118				
279	33201	119				
279	33480	120				
279	33759	121				
279	34038	122				
279	34317	123				
279	34596	124				
279	34875	125				
279	35154	126				
279	35433	127				
279	35712	128				
279	35991	129				
279	36270	130				
279	36549	131				
279	36828	132				
279	37107	133				
279	37386	134				
279	37665	135				
279	37944	136				
279	38223	137				
279	38502	138				
279	38781	139				
279	39060	140				
279	39339	141				
279	39618	142				
279	39897	143				
279	40176	144				
279	40455	145				
279	40734	146				
279	41013	147				
278	41291	148				
278	41569	149				
278	41847	150				
278	42125	151				
278	42403	152				
278	42681	153				
278	42959	154				
278	43237	155				
278	43515	156				
278	43793	157				
278	44071	158				
278	44349	159				
278	44627	160				
278	44905	161				
278	45183	162				
278	45461	163				
278	45739	164				
278	46017	165				
278	46295	166				
278	46573	167				
278	46851	168				
278	47129	169				
278	47407	170				
278	47685	171				
278	47963	172				
278	48241	173				
278	48519	174				
278	48797	175				
278	49075	176				
278	49353	177				
278	49631	178				
278	49909	179				
278	50187	180				
278	50465	181				
278	50743	182				
278	51021	183				
278	51299	184				
278	51577	185				
278	51855	186				
278	52133	187				
278	52411	188				
278	52689	189				
278	52967	190				
278	53245	191				
278	53523	192				
278	53801	193				
278	54079	194				
278	54357	195				
278	54635	196				
278	54913	197				
278	55191	198				
278	55469	199				
278	55747	200				
278	56025	201				
278	56303	202				
278	56581	203				
278	56859	204				
278	57137	205				
278	57415	206				
278	57693	207				
278	57971	208				
278	58249	209				
278	58527	210				
278	58805	211				
278	59083	212				
278	59361	213				
278	59639	214				
278	59917	215				
278	60195	216				
278	60473	217				
278	60751	218				
278	61029	219				
278	61307	220				
278	61585	221				
278	61863	222				
278	62141	223				
278	62419	224				
278	62697	225				
278	62975	226				
278	63253	227				
278	63531	228				
278	63809	229				
278	64087	230				
278	64365	231				
278	64643	232				
278	64921	233				
278	65199	234				
278	65477	235				
278	65755	236				
278	66033	237				
278	66311	238				
278	66589	239				
278	66867	240				
278	67145	241				
278	67423	242				
278	67701	243				
278	67979	244				
278	68257	245				
278	68535	246				
278	68813	247				
278	69091	248				
278	69369	249				
278	69647	250				
278	69925	251				
278	70203	252				
278	70481	253				
278	70759	254				
278	71037	255				
278	71315	256				
278	71593	257				
278	71871	258				
278	72149	259				
278	72427	260				
278	72705	261				
278	72983	262				
278	73261	263				
278	73539	264				
278	73817	265				
278	74095	266				
278	74373	267				
278	74651	268				
278	74929	269				
278	75207	270				
278	75485	271				
278	75763	272				
278	76041	273				
278	76319	274				
278	76597	275				
278	76875	276				
278	77153	277				
278	77431	278				
278	77709	279				
278	77987	280				
278	78265	281				
278	78543	282				
278	78821	283				
278	79099	284				
278	79377	285				
278	79655	286				
278	79933	287				
278	80211	288				
278	80489	289				
278	80767	290				
278	81045	291				
278	81323	292				
278	81601	293				
278	81879	294				
278	82157	295				
278	82435	296				
278	82713	297				
278	82991	298				
278	83269	299				
278	83547	300				
278	83825	301				
278	84103	302				
278	84381	303				
278	84659	304				
278	84937	305				
278	85215	306				
278	85493	307				
278	85771	308				
277	86048	309				
277	86325	310				
277	86602	311				
277	86879	312				
277	87156	313				
277	87433	314				
277	87710	315				
277	87987	316				
277	88264	317				
277	88541	318				
277	88818	319				
277	89095	320				
277	89372	321				
277	89649	322				
277	89926	323				
277	90203	324				
277	90480	325				
277	90757	326				
277	91034	327				
277	91311	328				
277	91588	329				
277	91865	330				
277	92142	331				
277	92419	332				
277	92696	333				
277	92973	334				
277	93250	335				
277	93527	336				
277	93804	337				
277	94081	338				
277	94358	339				
277	94635	340				
277	94912	341				
277	95189	342				
277	95466	343				
277	95743	344				
277	96020	345				
277	96297	346				
277	96574	347				
277	96851	348				
277	97128	349				
277	97405	350				
277	97682	351				
277	97959	352				
277	98236	353				
277	98513	354				
277	98790	355				
277	99067	356				
277	99344	357				
277	99621	358				
277	99898	359				
277	100175	360				
277	100452	361				
277	100729	362				
277	101006	363				
277	101283	364				
277	101560	365				
277	101837	366				
277	102114	367				
277	102391	368				
277	102668	369				
277	102945	370				
277	103222	371				
277	103499	372				
277	103776	373				
277	104053	374				
277	104330	375				
277	104607	376				
277	104884	377				
277	105161	378				
277	105438	379				
277	105715	380				
277	105992	381				
277	106269	382				
277	106546	383				
277	106823	384				
277	107100	385				
277	107377	386				
277	107654	387				
277	107931	388				
277	108208	389				
277	108485	390				
277	108762	391				
277	109039	392				
277	109316	393				
277	109593	394				
277	109870	395				
277	110147	396				
277	110424	397				
277	110701	398				
277	110978	399				
277	111255	400				
277	111532	401				
277	111809	402				
277	112086	403				
277	112363	404				
277	112640	405				
277	112917	406				
277	113194	407				
277	113471	408				
277	113748	409				
277	114025	410				
277	114302	411				
277	114579	412				
277	114856	413				
277	115133	414				
277	115410	415				
277	115687	416				
277	115964	417				
277	116241	418				
277	116518	419				
277	116795	420				
277	117072	421				
277	117349	422				
277	117626	423				
277	117903	424				
277	118180	425				
277	118457	426				
277	118734	427				
277	119011	428				
277	119288	429				
277	119565	430				
277	119842	431				
277	120119	432				
277	120396	433				
277	120673	434				
277	120950	435				
277	121227	436				
277	121504	437				
277	121781	438				
277	122058	439				
277	122335	440				
277	122612	441				
277	122889	442				
277	123166	443				
277	123443	444				
277	123720	445				
277	123997	446				
277	124274	447				
277	124551	448				
277	124828	449				
277	125105	450				
277	125382	451				
277	125659	452				
277	125936	453				
277	126213	454				
277	126490	455				
277	126767	456				
277	127044	457				
277	127321	458				
277	127598	459				
276	127874	460				
276	128150	461				
276	128426	462				
276	128702	463				
276	128978	464				
276	129254	465				
276	129530	466				
276	129806	467				
276	130082	468				
276	130358	469				
276	130634	470				
276	130910	471				
276	131186	472				
276	131462	473				
276	131738	474				
276	132014	475				
276	132290	476				
276	132566	477				
276	132842	478				
276	133118	479				
276	133394	480				
276	133670	481				
276	133946	482				
276	134222	483				
276	134498	484				
276	134774	485				
276	135050	486				
276	135326	487				
276	135602	488				
276	135878	489				
276	136154	490				
276	136430	491				
276	136706	492				
276	136982	493				
276	137258	494				
276	137534	495				
276	137810	496				
276	138086	497				
276	138362	498				
276	138638	499				
276	138914	500				
276	139190	501				
276	139466	502				
276	139742	503				
276	140018	504				
276	140294	505				
276	140570	506				
276	140846	507				
276	141122	508				
276	141398	509				
276	141674	510				
276	141950	511				
276	142226	512				
276	142502	513				
276	142778	514				
276	143054	515				
276	143330	516				
276	143606	517				
276	143882	518				
276	144158	519				
276	144434	520				
276	144710	521				
276	144986	522				
276	145262	523				
276	145538	524				
276	145814	525				
276	146090	526				
276	146366	527				
276	146642	528				
276	146918	529				
276	147194	530				
276	147470	531				
276	147746	532				
276	148022	533				
276	148298	534				
276	148574	535				
276	148850	536				
276	149126	537				
276	149402	538				
276	149678	539				
276	149954	540				
276	150230	541				
276	150506	542				
276	150782	543				
276	151058	544				
276	151334	545				
276	151610	546				
276	151886	547				
276	152162	548				
276	152438	549				
276	152714	550				
276	152990	551				
276	153266	552				
276	153542	553				
276	153818	554				
276	154094	555				
276	154370	556				
276	154646	557				
276	154922	558				
276	155198	559				
276	155474	560				
276	155750	561				
276	156026	562				
276	156302	563				
276	156578	564				
276	156854	565				
276	157130	566				
276	157406	567				
276	157682	568				
276	157958	569				
276	158234	570				
276	158510	571				
276	158786	572				
276	159062	573				
276	159338	574				
276	159614	575				
276	159890	576				
276	160166	577				
276	160442	578				
276	160718	579				
276	160994	580				
276	161270	581				
276	161546	582				
276	161822	583				
276	162098	584				
276	162374	585				
276	162650	586				
276	162926	587				
276	163202	588				
276	163478	589				
276	163754	590				
276	164030	591				
276	164306	592				
276	164582	593				
276	164858	594				
276	165134	595				
276	165410	596				
276	165686	597				
276	165962	598				
276	166238	599				
276	166514	600				
276	166790	601				
276	167066	602				
276	167342	603				
276	167618	604				
276	167894	605				
276	168170	606				
276	168446	607				
276	168722	608				
276	168998	609				
276	169274	610				
276	169550	611				
276	169826	612				
276	170102	613				
276	170378	614				
276	170654	615				
276	170930	616				
276	171206	617				
276	171482	618				
276	171758	619				
276	172034	620				
276	172310	621				
276	172586	622				
276	172862	623				
276	173138	624				
276	173414	625				
276	173690	626				
276	173966	627				
276	174242	628				
276	174518	629				
276	174794	630				
276	175070	631				
276	175346	632				
276	175622	633				
276	175898	634				
276	176174	635				
276	176450	636				
276	176726	637				
276	177002	638				
276	177278	639				
276	177554	640				
276	177830	641				
276	178106	642				
276	178382	643				
276	178658	644				
276	178934	645				
276	179210	646				
276	179486	647				
276	179762	648				
276	180038	649				
276	180314	650				
276	180590	651				
276	180866	652				
276	181142	653				
276	181418	654				
276	181694	655				
276	181970	656				
276	182246	657				
276	182522	658				
276	182798	659				
276	183074	660				
276	183350	661				
276	183626	662				
276	183902	663				
276	184178	664				
276	184454	665				
276	184730	666				
276	185006	667				
276	185282	668				
276	185558	669				
276	185834	670				
276	186110	671				
276	186386	672				
276	186662	673				
276	186938	674				
276	187214	675				
276	187490	676				
276	187766	677				
276	188042	678				
276	188318	679				
276	188594	680				
276	188870	681				
276	189146	682				
276	189422	683				
276	189698	684				
276	189974	685				
276	190250	686				
276	190526	687				
276	190802	688				
276	191078	689				
276	191354	690				
276	191630	691				
276	191906	692				
