40	40		99987	9864
40	80			
40	120			
40	160			
40	200			
40	240			
40	280			
40	320			
40	360			
40	400			
40	440			
40	480			
40	520			
40	560			
40	600			
40	640			
40	680			
40	720			
40	760			
40	800			
40	840			
40	880			
40	920			
40	960			
40	1000			
40	1040			
40	1080			
40	1120			
40	1160			
40	1200			
40	1240			
40	1280			
40	1320			
40	1360			
40	1400			
40	1440			
40	1480			
40	1520			
40	1560			
40	1600			
40	1640			
40	1680			
40	1720			
40	1760			
40	1800			
40	1840			
40	1880			
40	1920			
40	1960			
40	2000			
40	2040			
40	2080			
40	2120			
40	2160			
40	2200			
40	2240			
40	2280			
40	2320			
40	2360			
40	2400			
40	2440			
40	2480			
40	2520			
40	2560			
40	2600			
40	2640			
40	2680			
40	2720			
40	2760			
40	2800			
40	2840			
40	2880			
40	2920			
40	2960			
40	3000			
40	3040			
40	3080			
40	3120			
40	3160			
40	3200			
40	3240			
40	3280			
40	3320			
40	3360			
40	3400			
40	3440			
40	3480			
40	3520			
40	3560			
40	3600			
40	3640			
40	3680			
40	3720			
40	3760			
40	3800			
40	3840			
40	3880			
40	3920			
40	3960			
40	4000			
40	4040			
40	4080			
40	4120			
40	4160			
40	4200			
40	4240			
40	4280			
40	4320			
40	4360			
40	4400			
40	4440			
40	4480			
40	4520			
40	4560			
40	4600			
40	4640			
40	4680			
40	4720			
40	4760			
40	4800			
40	4840			
40	4880			
40	4920			
40	4960			
40	5000			
40	5040			
40	5080			
40	5120			
40	5160			
40	5200			
40	5240			
40	5280			
40	5320			
40	5360			
40	5400			
40	5440			
40	5480			
40	5520			
40	5560			
40	5600			
40	5640			
40	5680			
40	5720			
40	5760			
40	5800			
40	5840			
40	5880			
40	5920			
40	5960			
40	6000			
40	6040			
40	6080			
40	6120			
40	6160			
40	6200			
40	6240			
40	6280			
40	6320			
40	6360			
40	6400			
40	6440			
40	6480			
40	6520			
40	6560			
40	6600			
40	6640			
40	6680			
40	6720			
40	6760			
40	6800			
40	6840			
40	6880			
40	6920			
40	6960			
40	7000			
40	7040			
40	7080			
40	7120			
40	7160			
40	7200			
40	7240			
40	7280			
41	7321			
41	7362			
41	7403			
41	7444			
41	7485			
41	7526			
41	7567			
41	7608			
41	7649			
41	7690			
41	7731			
41	7772			
41	7813			
41	7854			
41	7895			
41	7936			
41	7977			
41	8018			
41	8059			
41	8100			
41	8141			
41	8182			
41	8223			
41	8264			
41	8305			
41	8346			
41	8387			
41	8428			
41	8469			
41	8510			
41	8551			
41	8592			
41	8633			
41	8674			
41	8715			
41	8756			
41	8797			
41	8838			
41	8879			
41	8920			
41	8961			
41	9002			
41	9043			
41	9084			
41	9125			
41	9166			
41	9207			
41	9248			
41	9289			
41	9330			
41	9371			
41	9412			
41	9453			
41	9494			
41	9535			
41	9576			
41	9617			
41	9658			
41	9699			
41	9740			
41	9781			
41	9822			
41	9863			
41	9904			
41	9945			
41	9986			
41	10027			
41	10068			
41	10109			
41	10150			
41	10191			
41	10232			
41	10273			
41	10314			
41	10355			
41	10396			
41	10437			
41	10478			
41	10519			
41	10560			
41	10601			
41	10642			
41	10683			
41	10724			
41	10765			
41	10806			
41	10847			
41	10888			
41	10929			
41	10970			
41	11011			
41	11052			
41	11093			
41	11134			
41	11175			
41	11216			
41	11257			
41	11298			
41	11339			
41	11380			
41	11421			
41	11462			
41	11503			
41	11544			
41	11585			
41	11626			
41	11667			
41	11708			
41	11749			
41	11790			
41	11831			
41	11872			
41	11913			
41	11954			
41	11995			
41	12036			
41	12077			
41	12118			
41	12159			
41	12200			
41	12241			
41	12282			
41	12323			
41	12364			
41	12405			
41	12446			
41	12487			
41	12528			
41	12569			
41	12610			
41	12651			
41	12692			
41	12733			
41	12774			
41	12815			
41	12856			
41	12897			
41	12938			
41	12979			
41	13020			
41	13061			
41	13102			
41	13143			
41	13184			
41	13225			
41	13266			
41	13307			
41	13348			
41	13389			
41	13430			
41	13471			
41	13512			
41	13553			
41	13594			
41	13635			
41	13676			
41	13717			
41	13758			
41	13799			
41	13840			
41	13881			
41	13922			
41	13963			
41	14004			
41	14045			
41	14086			
41	14127			
41	14168			
41	14209			
41	14250			
41	14291			
41	14332			
41	14373			
41	14414			
41	14455			
41	14496			
41	14537			
41	14578			
41	14619			
41	14660			
41	14701			
41	14742			
41	14783			
41	14824			
41	14865			
41	14906			
41	14947			
41	14988			
41	15029			
41	15070			
41	15111			
41	15152			
41	15193			
41	15234			
41	15275			
41	15316			
41	15357			
41	15398			
41	15439			
41	15480			
41	15521			
41	15562			
41	15603			
41	15644			
41	15685			
41	15726			
41	15767			
41	15808			
41	15849			
41	15890			
41	15931			
41	15972			
42	16014			
42	16056			
42	16098			
42	16140			
42	16182			
42	16224			
42	16266			
42	16308			
42	16350			
42	16392			
42	16434			
42	16476			
42	16518			
42	16560			
42	16602			
42	16644			
42	16686			
42	16728			
42	16770			
42	16812			
42	16854			
42	16896			
42	16938			
42	16980			
42	17022			
42	17064			
42	17106			
42	17148			
42	17190			
42	17232			
42	17274			
42	17316			
42	17358			
42	17400			
42	17442			
42	17484			
42	17526			
42	17568			
42	17610			
42	17652			
42	17694			
42	17736			
42	17778			
42	17820			
42	17862			
42	17904			
42	17946			
42	17988			
42	18030			
42	18072			
42	18114			
42	18156			
42	18198			
42	18240			
42	18282			
42	18324			
42	18366			
42	18408			
42	18450			
42	18492			
42	18534			
42	18576			
42	18618			
42	18660			
42	18702			
42	18744			
42	18786			
42	18828			
42	18870			
42	18912			
42	18954			
42	18996			
42	19038			
42	19080			
42	19122			
42	19164			
42	19206			
42	19248			
42	19290			
42	19332			
42	19374			
42	19416			
42	19458			
42	19500			
42	19542			
42	19584			
42	19626			
42	19668			
42	19710			
42	19752			
42	19794			
42	19836			
42	19878			
42	19920			
42	19962			
42	20004			
42	20046			
42	20088			
42	20130			
42	20172			
42	20214			
42	20256			
42	20298			
42	20340			
42	20382			
42	20424			
42	20466			
42	20508			
42	20550			
42	20592			
42	20634			
42	20676			
42	20718			
42	20760			
42	20802			
42	20844			
42	20886			
42	20928			
42	20970			
42	21012			
42	21054			
42	21096			
42	21138			
42	21180			
42	21222			
42	21264			
42	21306			
42	21348			
42	21390			
42	21432			
42	21474			
42	21516			
42	21558			
42	21600			
42	21642			
42	21684			
42	21726			
42	21768			
42	21810			
42	21852			
42	21894			
42	21936			
42	21978			
42	22020			
42	22062			
42	22104			
42	22146			
42	22188			
42	22230			
42	22272			
42	22314			
42	22356			
42	22398			
42	22440			
42	22482			
42	22524			
42	22566			
42	22608			
42	22650			
42	22692			
42	22734			
42	22776			
42	22818			
42	22860			
42	22902			
42	22944			
42	22986			
42	23028			
42	23070			
42	23112			
42	23154			
42	23196			
42	23238			
42	23280			
42	23322			
42	23364			
42	23406			
42	23448			
42	23490			
42	23532			
42	23574			
42	23616			
42	23658			
42	23700			
42	23742			
42	23784			
42	23826			
42	23868			
42	23910			
42	23952			
42	23994			
42	24036			
42	24078			
42	24120			
42	24162			
43	24205			
43	24248			
43	24291			
43	24334			
43	24377			
43	24420			
43	24463			
43	24506			
43	24549			
43	24592			
43	24635			
43	24678			
43	24721			
43	24764			
43	24807			
43	24850			
43	24893			
43	24936			
43	24979			
43	25022			
43	25065			
43	25108			
43	25151			
43	25194			
43	25237			
43	25280			
43	25323			
43	25366			
43	25409			
43	25452			
43	25495			
43	25538			
43	25581			
43	25624			
43	25667			
43	25710			
43	25753			
43	25796			
43	25839			
43	25882			
43	25925			
43	25968			
43	26011			
43	26054			
43	26097			
43	26140			
43	26183			
43	26226			
43	26269			
43	26312			
43	26355			
43	26398			
43	26441			
43	26484			
43	26527			
43	26570			
43	26613			
43	26656			
43	26699			
43	26742			
43	26785			
43	26828			
43	26871			
43	26914			
43	26957			
43	27000			
43	27043			
43	27086			
43	27129			
43	27172			
43	27215			
43	27258			
43	27301			
43	27344			
43	27387			
43	27430			
43	27473			
43	27516			
43	27559			
43	27602			
43	27645			
43	27688			
43	27731			
43	27774			
43	27817			
43	27860			
43	27903			
43	27946			
43	27989			
43	28032			
43	28075			
43	28118			
43	28161			
43	28204			
43	28247			
43	28290			
43	28333			
43	28376			
43	28419			
43	28462			
43	28505			
43	28548			
43	28591			
43	28634			
43	28677			
43	28720			
43	28763			
43	28806			
43	28849			
43	28892			
43	28935			
43	28978			
43	29021			
43	29064			
43	29107			
43	29150			
