10000	1		2000		1000	100	150
10000	2		2000				
10000	3		2000				
10000	4		2000				
10000	5		2000				
10000	6		2000				
10000	7		2000				
9900	8		1980				
9900	9		1980				
9900	10		1980				
9900	11		1980				
9900	12		1980				
9900	13		1980				
9900	14		1980				
9800	15		1960				
9800	16		1960				
9800	17		1960				
9800	18		1960				
9800	19		1960				
9800	20		1960				
9800	21		1960				
9800	22		1960				
9800	23		1960				
9800	24		1960				
9800	25		1960				
9800	26		1960				
9800	27		1960				
9800	28		1960				
9800	29		1960				
9700	30		1940				
9700	31		1940				
9700	32		1940				
9700	33		1940				
9700	34		1940				
9700	35		1940				
9700	36		1940				
9700	37		1940				
9700	38		1940				
9700	39		1940				
9600	40		1920				
9600	41		1920				
9600	42		1920				
9600	43		1920				
9600	44		1920				
9600	45		1920				
9600	46		1920				
9600	47		1920				
9600	48		1920				
9600	49		1920				
9600	50		1920				
9600	51		1920				
9600	52		1920				
9500	53		1900				
9500	54		1900				
9500	55		1900				
9500	56		1900				
9500	57		1900				
9500	58		1900				
9500	59		1900				
9500	60		1900				
9400	61		1880				
9400	62		1880				
9400	63		1880				
9400	64		1880				
9400	65		1880				
9400	66		1880				
9400	67		1880				
9400	68		1880				
9400	69		1880				
9300	70		1860				
9300	71		1860				
9300	72		1860				
9300	73		1860				
9300	74		1860				
9300	75		1860				
9300	76		1860				
9300	77		1860				
9300	78		1860				
9300	79		1860				
9300	80		1860				
9200	81		1840				
9200	82		1840				
9200	83		1840				
9200	84		1840				
9200	85		1840				
9200	86		1840				
9200	87		1840				
9200	88		1840				
9100	89		1820				
9100	90		1820				
9100	91		1820				
9100	92		1820				
9100	93		1820				
9100	94		1820				
9100	95		1820				
9100	96		1820				
9000	97		1800				
9000	98		1800				
9000	99		1800				
9000	100		1800				
9000	101	1	900				
9000	102	2	900				
9000	103	3	900				
9000	104	4	900				
9000	105	5	900				
8900	106	6	890				
8900	107	7	890				
8900	108	8	890				
8900	109	9	890				
8900	110	10	890				
8900	111	11	890				
8900	112	12	890				
8900	113	13	890				
8900	114	14	890				
8900	115	15	890				
8900	116	16	890				
8900	117	17	890				
8900	118	18	890				
8900	119	19	890				
8800	120	20	880				
8800	121	21	880				
8800	122	22	880				
8800	123	23	880				
8800	124	24	880				
8800	125	25	880				
8800	126	26	880				
8700	127	27	870				
8700	128	28	870				
8700	129	29	870				
8700	130	30	870				
8700	131	31	870				
8700	132	32	870				
8700	133	33	870				
8700	134	34	870				
8600	135	35	860				
